GeneID,EC,HMMER,dbCAN_sub,DIAMOND,Number_of_Tools,dbCAN subfam,Subfam Composition,Subfam EC,Substrate,Profile Length,Gene Length,E Value,Profile Start,Profile End,Gene Start,Gene End,Coverage
jgi|Neocon1|884534|fgenesh2_kg.3___69___TRINITY_DN6193_c0_g1_i7,3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3,GH32(55-351),GH32_e16,GH32,3,GH32_e16,GH32:1098|CBM66:301|CBM38:114,3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3,"fructan, fructan, fructan, fructan, fructan, fructan",316,512,5.60E-128,2,309,54,353,"0.9715189873417721	0.9715189873417721"
jgi|Neocon1|884540|fgenesh2_kg.3___75___TRINITY_DN6193_c0_g1_i7,3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3,GH32(55-351),GH32_e16,GH32,3,GH32_e16,GH32:1098|CBM66:301|CBM38:114,3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3,"fructan, fructan, fructan, fructan, fructan, fructan",316,512,6.70E-128,2,309,54,353,"0.9715189873417721	0.9715189873417721"
jgi|Neocon1|884550|fgenesh2_kg.3___85___TRINITY_DN6193_c0_g1_i7,3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3,GH32(55-351),GH32_e16,GH32,3,GH32_e16,GH32:1098|CBM66:301|CBM38:114,3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3,"fructan, fructan, fructan, fructan, fructan, fructan",316,512,1.90E-127,2,308,54,352,"0.9683544303797469	0.9683544303797469"
jgi|Neocon1|884556|fgenesh2_kg.3___91___TRINITY_DN6193_c0_g1_i7,3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3,GH32(55-351),GH32_e16,GH32,3,GH32_e16,GH32:1098|CBM66:301|CBM38:114,3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3,"fructan, fructan, fructan, fructan, fructan, fructan",316,512,2.50E-127,2,308,54,352,"0.9683544303797469	0.9683544303797469"
jgi|Neocon1|884701|fgenesh2_kg.3___236___TRINITY_DN353_c0_g1_i9,3.2.1.91:55|3.2.1.4:4,GH6(3-300),GH6_e20,GH6+3.2.1.91,3,GH6_e20,GH6:222|CBM1:116|GH131:1,3.2.1.91:55|3.2.1.4:4,"cellulose, cellulose",295,340,3.90E-110,5,295,2,300,"0.9830508474576272	0.9830508474576272"
jgi|Neocon1|884810|fgenesh2_kg.3___345___TRINITY_DN8494_c0_g1_i1,3.1.1.72:1,CE2(133-358),CE2_e13,CE2+3.1.1.72,3,CE2_e13,CE2:40|CBM65:1,3.1.1.72:1,xylan,217,379,1.30E-62,1,216,134,358,"0.9907834101382489	0.9907834101382489"
jgi|Neocon1|885315|fgenesh2_kg.5___22___TRINITY_DN1703_c0_g2_i3,-,CE18(238-596),CE18_e1,-,2,CE18_e1,CBM87:11|CE18:11,-,unassigned,368,715,3.50E-74,1,367,238,598,"0.9945652173913043	0.9945652173913043"
jgi|Neocon1|885612|fgenesh2_kg.5___319___TRINITY_DN4557_c0_g3_i1,-,CE1(117-340),CE1_e22,CE0,3,CE1_e22,CE1:6|CBM48:2|CE0:2,-,unassigned,206,418,3.60E-33,4,193,128,340,"0.9174757281553398	0.9174757281553398"
jgi|Neocon1|885624|fgenesh2_kg.5___331___TRINITY_DN8971_c0_g1_i1,3.2.1.8:3|3.2.1.-:1|3.1.1.73:1,CBM13(28-172),CBM13_e165,-,2,CBM13_e165,CBM13:54|CBM2:18|CBM6:18|GH43_16:18|GH10:13|GH30_8:12|CE0:8|GH43_10:2|CBM35:2|GH98:2|CBM36:1,3.2.1.8:3|3.2.1.-:1|3.1.1.73:1,xylan,146,219,6.50E-50,1,143,29,173,"0.9726027397260274	0.9726027397260274"
jgi|Neocon1|885767|fgenesh2_kg.5___474___TRINITY_DN947_c0_g4_i1,-,GH43_4(159-501),GH43_e230,GH43_4,3,GH43_e230,GH43_4:10,-,unassigned,351,616,1.90E-143,1,350,160,501,"0.9943019943019943	0.9943019943019943"
jgi|Neocon1|885909|fgenesh2_kg.7___17___TRINITY_DN2040_c0_g1_i1,-,GH43_35(9-304),GH43_e231,GH43_35,3,GH43_e231,GH43_35:13,-,unassigned,282,486,5.10E-98,1,281,10,305,"0.9929078014184397	0.9929078014184397"
jgi|Neocon1|885925|fgenesh2_kg.7___33___TRINITY_DN2375_c0_g2_i2,3.2.1.55:11|3.2.1.8:2|3.2.1.-:2|3.2.1.37:1|3.2.1.55:13|3.2.1.8:3|3.2.1.-:2|3.2.1.37:1,GH43_16(38-353),GH43_e261+CBM6_e6,CBM13+CBM6+GH43_16,3,CBM6_e6,CBM6:625|GH43_16:614|CBM22:56|CBM36:43|CBM13:18|GH43_10:14|CBM2:8|GH10:5|CBM3:3|CE0:2|CBM35:1|GH43:1|CBM5:1,3.2.1.55:13|3.2.1.8:3|3.2.1.-:2|3.2.1.37:1,"beta-glucan, xylan, cellulose",127,506,6.10E-21,3,125,381,488,"0.9606299212598425	0.9606299212598425"
jgi|Neocon1|885928|fgenesh2_kg.7___36___TRINITY_DN2375_c0_g2_i3,3.2.1.55:11|3.2.1.8:2|3.2.1.-:2|3.2.1.37:1|3.2.1.55:13|3.2.1.8:3|3.2.1.-:2|3.2.1.37:1,GH43_16(38-353),GH43_e261+CBM6_e6,CBM13+CBM6+GH43_16,3,GH43_e261,GH43_16:637|CBM6:630|CBM22:66|CBM36:43|GH43_10:40|CBM13:21|GH43:12|CBM2:6|GH10:4|CBM3:3|CBM5:2|CBM35:1|CBM42:1|GH43_34:1,3.2.1.55:11|3.2.1.8:2|3.2.1.-:2|3.2.1.37:1,"xylan, xylan, xylan, xylan",297,537,4.60E-115,1,294,39,355,"0.9865319865319865	0.9865319865319865"
jgi|Neocon1|886688|fgenesh2_kg.9___250___TRINITY_DN793_c0_g1_i13,3.2.1.176:20|3.2.1.4:3|3.2.1.-:3|3.2.1.151:2|3.2.1.14:1,GH48(29-648),GH48_e1,GH48,3,GH48_e1,GH48:896|CBM2:278|CBM3:100|GH9:15|GH74:4|GH10:3|CBM64:1,3.2.1.176:20|3.2.1.4:3|3.2.1.-:3|3.2.1.151:2|3.2.1.14:1,"cellulose, cellulose, chitin",623,758,2.70E-277,2,619,31,648,"0.9903691813804173	0.9903691813804173"
jgi|Neocon1|886888|fgenesh2_kg.10___135___TRINITY_DN1703_c0_g1_i1,-,CE18(238-598),CE18_e1,-,2,CE18_e1,CBM87:11|CE18:11,-,unassigned,368,704,1.80E-73,1,367,238,599,"0.9945652173913043	0.9945652173913043"
jgi|Neocon1|887603|fgenesh2_kg.12___165___TRINITY_DN243_c0_g1_i3,2.4.1.16:26|2.4.1.16:26,GT2(207-368),GT2+GT2,GT2,3,GT2,GT2:571,2.4.1.16:26,unassigned,276,872,3.50E-79,1,171,208,369,"0.6159420289855072	0.6159420289855072"
jgi|Neocon1|888300|fgenesh2_kg.14___136___TRINITY_DN2748_c0_g1_i2,2.4.1.214:21,GT10(191-458),GT10_e29,-,2,GT10_e29,GT10:75,2.4.1.214:21,unassigned,241,458,2.50E-52,9,196,261,457,"0.7759336099585062	0.7759336099585062"
jgi|Neocon1|888438|fgenesh2_kg.15___58___TRINITY_DN3472_c0_g1_i5,3.2.1.37:19|3.2.1.55:4,GH43_1(8-317),GH43_e53,GH43_1,3,GH43_e53,GH43_1:1254|GH43_10:16|GH5_21:6|CBM6:5|GH43:4|GH10:3|GH43_33:2|GH43_32:2|GH43_34:1|GH43_29:1|GH117:1,3.2.1.37:19|3.2.1.55:4,"xylan, xylan",310,327,3.60E-143,1,309,9,317,"0.9935483870967742	0.9935483870967742"
jgi|Neocon1|888447|fgenesh2_kg.15___67___TRINITY_DN3472_c0_g1_i5,3.2.1.37:19|3.2.1.55:4,GH43_1(8-317),GH43_e53,GH43_1,3,GH43_e53,GH43_1:1254|GH43_10:16|GH5_21:6|CBM6:5|GH43:4|GH10:3|GH43_33:2|GH43_32:2|GH43_34:1|GH43_29:1|GH117:1,3.2.1.37:19|3.2.1.55:4,"xylan, xylan",310,327,7.20E-143,1,309,9,317,"0.9935483870967742	0.9935483870967742"
jgi|Neocon1|888450|fgenesh2_kg.15___70___TRINITY_DN3472_c0_g1_i1,3.2.1.37:19|3.2.1.55:4,GH43_1(8-317),GH43_e53,GH43_1,3,GH43_e53,GH43_1:1254|GH43_10:16|GH5_21:6|CBM6:5|GH43:4|GH10:3|GH43_33:2|GH43_32:2|GH43_34:1|GH43_29:1|GH117:1,3.2.1.37:19|3.2.1.55:4,"xylan, xylan",310,327,5.50E-143,1,309,9,317,"0.9935483870967742	0.9935483870967742"
jgi|Neocon1|889427|fgenesh2_kg.18___134___TRINITY_DN6824_c0_g1_i2,-,GH5_7(1-311),GH5_e247,-,2,GH5_e247,GH5_7:8,-,unassigned,312,363,8.90E-98,12,312,1,312,"0.9615384615384616	0.9615384615384616"
jgi|Neocon1|889443|fgenesh2_kg.18___150___TRINITY_DN199_c0_g1_i1,-,CE4(28-153),CE4_e369,CE4,3,CE4_e369,CE4:62,-,unassigned,118,306,2.30E-28,2,118,29,151,"0.9830508474576272	0.9830508474576272"
jgi|Neocon1|889663|fgenesh2_kg.19___130___TRINITY_DN1657_c0_g1_i1,3.2.1.1:8|3.2.1.98:3|3.2.1.1:1|3.2.1.60:1|3.2.1.-:1,GH13_28(46-304)+CBM25(572-641),GH13_e34+CBM25_e8,CBM26+GH13_28,3,GH13_e34,GH13_28:85|CBM26:47|CBM25:21|CBM74:9|CBM20:5|CBM13:3|GH13:1,3.2.1.1:8,"sucrose, starch",266,660,1.20E-108,1,265,47,304,"0.9924812030075187	0.9924812030075187"
jgi|Neocon1|889956|fgenesh2_kg.20___89___TRINITY_DN4557_c0_g2_i1,-,CE1(112-334),CE1_e22,CE0,3,CE1_e22,CE1:6|CBM48:2|CE0:2,-,unassigned,206,364,2.70E-30,3,194,122,335,"0.9271844660194175	0.9271844660194175"
jgi|Neocon1|890070|fgenesh2_kg.21___12___TRINITY_DN1400_c0_g1_i1,-,CE1(251-481),CE1_e22,-,2,CE1_e22,CE1:6|CBM48:2|CE0:2,-,unassigned,206,519,4.70E-41,1,205,252,479,"0.9902912621359223	0.9902912621359223"
jgi|Neocon1|890389|fgenesh2_kg.22___39___TRINITY_DN10248_c1_g1_i1,-,GT1(204-370),GT1_e210,GT1,3,GT1_e210,GT1:47,-,unassigned,379,375,2.10E-70,2,376,12,370,"0.9868073878627969	0.9868073878627969"
jgi|Neocon1|890679|fgenesh2_kg.23___162___TRINITY_DN433_c1_g1_i3,-,GH30_5(1-397),GH30_e36,GH30_5,3,GH30_e36,GH30_5:18|GH43_24:10|CBM62:2|CBM37:1|GH43_22:1,-,unassigned,479,405,2.30E-175,93,479,13,398,"0.8058455114822547	0.8058455114822547"
jgi|Neocon1|891062|fgenesh2_kg.25___79___TRINITY_DN274_c0_g1_i7,3.2.1.55:2|3.2.1.21:1|3.2.1.23:1|3.2.1.74:1|3.2.1.55:2,GH39(127-267)+CBM13(461-605),GH39_e81+CBM13_e331,CBM13+GH39+3.2.1.55,3,CBM13_e331,CBM13:6|GH39:5,3.2.1.55:2,xylan,153,712,5.30E-57,1,139,462,601,"0.9019607843137255	0.9019607843137255"
jgi|Neocon1|891591|fgenesh2_kg.26___237___TRINITY_DN3472_c0_g1_i5,3.2.1.37:19|3.2.1.55:4,GH43_1(8-317),GH43_e53,GH43_1,3,GH43_e53,GH43_1:1254|GH43_10:16|GH5_21:6|CBM6:5|GH43:4|GH10:3|GH43_33:2|GH43_32:2|GH43_34:1|GH43_29:1|GH117:1,3.2.1.37:19|3.2.1.55:4,"xylan, xylan",310,327,7.20E-143,1,309,9,317,"0.9935483870967742	0.9935483870967742"
jgi|Neocon1|891947|fgenesh2_kg.28___8___TRINITY_DN14378_c0_g1_i1,3.2.1.75:1,GH30_3(190-623),GH30_e41,GH30_3,3,GH30_e41,GH30_3:104|GH30:1,3.2.1.75:1,beta-glucan,426,629,4.70E-201,2,423,193,624,"0.9882629107981221	0.9882629107981221"
jgi|Neocon1|892154|fgenesh2_kg.28___215___TRINITY_DN182_c0_g1_i8,3.2.1.55:11|3.2.1.8:2|3.2.1.-:2|3.2.1.37:1|3.2.1.55:13|3.2.1.8:3|3.2.1.-:2|3.2.1.37:1|3.2.1.8:3|3.2.1.-:1|3.1.1.73:1,GH43_16(43-344)+CBM13(519-684),GH43_e261+CBM6_e6+CBM13_e165,CBM13+CBM6+GH43_16,3,GH43_e261,GH43_16:637|CBM6:630|CBM22:66|CBM36:43|GH43_10:40|CBM13:21|GH43:12|CBM2:6|GH10:4|CBM3:3|CBM5:2|CBM35:1|CBM42:1|GH43_34:1,3.2.1.55:11|3.2.1.8:2|3.2.1.-:2|3.2.1.37:1,"xylan, xylan, xylan, xylan",297,776,6.60E-120,1,291,44,343,"0.9764309764309764	0.9764309764309764"
jgi|Neocon1|892354|fgenesh2_kg.29___98___TRINITY_DN1516_c1_g1_i5,3.2.1.8:12|3.1.1.72:1,GH11(10-132),GH11_e2,CBM1+GH11+3.2.1.8,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,332,3.20E-73,52,183,1,132,"0.7119565217391305	0.7119565217391305"
jgi|Neocon1|892464|fgenesh2_kg.30___100___TRINITY_DN736_c0_g4_i1,3.5.1.41:1,CE4(189-318),CE4_e46,-,2,CE4_e46,CE4:78|CBM18:52|CBM50:1,3.5.1.41:1,chitin,128,396,1.60E-39,3,126,194,316,"0.9609375	0.9609375"
jgi|Neocon1|892854|fgenesh2_kg.33___29___TRINITY_DN3946_c1_g1_i1,3.5.1.41:1,CE4(9-89),CE4_e46,-,2,CE4_e46,CE4:78|CBM18:52|CBM50:1,3.5.1.41:1,chitin,128,168,5.30E-25,47,126,7,88,"0.6171875	0.6171875"
jgi|Neocon1|893352|fgenesh2_kg.34___243___TRINITY_DN2824_c0_g2_i1,2.4.1.186:3,GT8(6-237),GT8_e149,-,2,GT8_e149,GT8:79|GT90:1,2.4.1.186:3,unassigned,215,375,1.80E-81,1,213,10,236,"0.986046511627907	0.986046511627907"
jgi|Neocon1|893491|fgenesh2_kg.35___135___TRINITY_DN3305_c0_g3_i1,-,GH114(257-448),GH114_e7,-,2,GH114_e7,GH114:54,-,unassigned,190,488,8.80E-77,1,189,258,448,"0.9894736842105263	0.9894736842105263"
jgi|Neocon1|893953|fgenesh2_kg.37___163___TRINITY_DN501_c1_g1_i1,3.2.1.91:55|3.2.1.4:4,GH6(1-288),GH6_e20,GH6,3,GH6_e20,GH6:222|CBM1:116|GH131:1,3.2.1.91:55|3.2.1.4:4,"cellulose, cellulose",295,328,8.20E-105,17,295,2,288,"0.9423728813559322	0.9423728813559322"
jgi|Neocon1|893955|fgenesh2_kg.37___165___TRINITY_DN501_c1_g1_i1,3.2.1.91:55|3.2.1.4:4,GH6(1-288),GH6_e20,GH6,3,GH6_e20,GH6:222|CBM1:116|GH131:1,3.2.1.91:55|3.2.1.4:4,"cellulose, cellulose",295,328,9.10E-105,17,295,2,288,"0.9423728813559322	0.9423728813559322"
jgi|Neocon1|893957|fgenesh2_kg.37___167___TRINITY_DN501_c1_g1_i1,3.2.1.91:55|3.2.1.4:4,GH6(1-288),GH6_e20,GH6,3,GH6_e20,GH6:222|CBM1:116|GH131:1,3.2.1.91:55|3.2.1.4:4,"cellulose, cellulose",295,328,9.10E-105,17,295,2,288,"0.9423728813559322	0.9423728813559322"
jgi|Neocon1|893964|fgenesh2_kg.37___174___TRINITY_DN501_c1_g1_i1,3.2.1.91:55|3.2.1.4:4,GH6(1-288),GH6_e20,GH6,3,GH6_e20,GH6:222|CBM1:116|GH131:1,3.2.1.91:55|3.2.1.4:4,"cellulose, cellulose",295,328,9.00E-105,17,295,2,288,"0.9423728813559322	0.9423728813559322"
jgi|Neocon1|893966|fgenesh2_kg.37___176___TRINITY_DN501_c1_g1_i1,3.2.1.91:55|3.2.1.4:4,GH6(1-288),GH6_e20,GH6,3,GH6_e20,GH6:222|CBM1:116|GH131:1,3.2.1.91:55|3.2.1.4:4,"cellulose, cellulose",295,328,8.20E-105,17,295,2,288,"0.9423728813559322	0.9423728813559322"
jgi|Neocon1|894255|fgenesh2_kg.39___2___TRINITY_DN736_c0_g3_i3,3.5.1.41:1,CE4(132-261),CE4_e46,-,2,CE4_e46,CE4:78|CBM18:52|CBM50:1,3.5.1.41:1,chitin,128,340,8.00E-39,2,125,137,259,"0.9609375	0.9609375"
jgi|Neocon1|8944|CE8943_10214,-,CE1(44-270),CE1_e22,-,2,CE1_e22,CE1:6|CBM48:2|CE0:2,-,unassigned,206,289,1.70E-38,5,205,52,275,"0.970873786407767	0.970873786407767"
jgi|Neocon1|894507|fgenesh2_kg.39___254___TRINITY_DN353_c0_g1_i11,3.2.1.91:55|3.2.1.4:4,GH6(3-298),GH6_e20,GH6+3.2.1.91,3,GH6_e20,GH6:222|CBM1:116|GH131:1,3.2.1.91:55|3.2.1.4:4,"cellulose, cellulose",295,340,6.90E-110,5,295,2,300,"0.9830508474576272	0.9830508474576272"
jgi|Neocon1|894516|fgenesh2_kg.39___263___TRINITY_DN353_c0_g1_i11,3.2.1.91:55|3.2.1.4:4,GH6(3-298),GH6_e20,GH6+3.2.1.91,3,GH6_e20,GH6:222|CBM1:116|GH131:1,3.2.1.91:55|3.2.1.4:4,"cellulose, cellulose",295,340,6.90E-110,5,295,2,300,"0.9830508474576272	0.9830508474576272"
jgi|Neocon1|894526|fgenesh2_kg.39___273___TRINITY_DN353_c0_g1_i11,3.2.1.91:55|3.2.1.4:4,GH6(3-298),GH6_e20,GH6+3.2.1.91,3,GH6_e20,GH6:222|CBM1:116|GH131:1,3.2.1.91:55|3.2.1.4:4,"cellulose, cellulose",295,340,6.90E-110,5,295,2,300,"0.9830508474576272	0.9830508474576272"
jgi|Neocon1|894539|fgenesh2_kg.39___286___TRINITY_DN353_c0_g1_i11,3.2.1.91:55|3.2.1.4:4,GH6(3-298),GH6_e20,GH6+3.2.1.91,3,GH6_e20,GH6:222|CBM1:116|GH131:1,3.2.1.91:55|3.2.1.4:4,"cellulose, cellulose",295,340,6.90E-110,5,295,2,300,"0.9830508474576272	0.9830508474576272"
jgi|Neocon1|894549|fgenesh2_kg.39___296___TRINITY_DN353_c0_g1_i11,3.2.1.91:55|3.2.1.4:4,GH6(3-298),GH6_e20,GH6+3.2.1.91,3,GH6_e20,GH6:222|CBM1:116|GH131:1,3.2.1.91:55|3.2.1.4:4,"cellulose, cellulose",295,340,1.20E-109,5,295,2,300,"0.9830508474576272	0.9830508474576272"
jgi|Neocon1|894558|fgenesh2_kg.39___305___TRINITY_DN353_c0_g1_i11,3.2.1.91:55|3.2.1.4:4,GH6(3-298),GH6_e20,GH6+3.2.1.91,3,GH6_e20,GH6:222|CBM1:116|GH131:1,3.2.1.91:55|3.2.1.4:4,"cellulose, cellulose",295,340,6.90E-110,5,295,2,300,"0.9830508474576272	0.9830508474576272"
jgi|Neocon1|894808|fgenesh2_kg.40___247___TRINITY_DN13445_c0_g1_i1,3.2.1.131:6,GH115(128-890),GH115_e0,GH115,3,GH115_e0,GH115:692|GH3:1|CE15:1|CBM6:1|CE4:1,3.2.1.131:6,xylan,646,1128,2.80E-190,6,642,127,1110,"0.9845201238390093	0.9845201238390093"
jgi|Neocon1|895436|fgenesh2_kg.44___44___TRINITY_DN501_c1_g1_i1,3.2.1.91:55|3.2.1.4:4,GH6(1-288),GH6_e20,GH6,3,GH6_e20,GH6:222|CBM1:116|GH131:1,3.2.1.91:55|3.2.1.4:4,"cellulose, cellulose",295,328,4.90E-105,17,295,2,288,"0.9423728813559322	0.9423728813559322"
jgi|Neocon1|895567|fgenesh2_kg.45___29___TRINITY_DN19575_c0_g1_i1,-,CE1(1-216),CE1_e22,-,2,CE1_e22,CE1:6|CBM48:2|CE0:2,-,unassigned,206,220,3.80E-38,3,194,2,217,"0.9271844660194175	0.9271844660194175"
jgi|Neocon1|895667|fgenesh2_kg.45___129___TRINITY_DN390_c3_g1_i1,-,CE1(145-377),CE1_e22,CE0,3,CE1_e22,CE1:6|CBM48:2|CE0:2,-,unassigned,206,386,1.70E-32,2,205,154,375,"0.9854368932038835	0.9854368932038835"
jgi|Neocon1|896019|fgenesh2_kg.47___38___TRINITY_DN1621_c2_g1_i1,-,GT8(309-568),GT8_e232,-,2,GT8_e232,GT8:264|GT2:2,-,unassigned,249,603,2.50E-16,4,248,332,567,"0.9799196787148594	0.9799196787148594"
jgi|Neocon1|896361|fgenesh2_kg.49___62___TRINITY_DN4561_c0_g2_i1,-,CBM21(560-675),CBM21_e29,-,2,CBM21_e29,CBM21:7,-,starch,112,1126,1.30E-18,11,111,561,675,"0.8928571428571429	0.8928571428571429"
jgi|Neocon1|896472|fgenesh2_kg.49___173___TRINITY_DN476_c1_g2_i1,-|3.2.1.55:3,CBM13(44-195)+GH43_19(238-467),CBM13_e31+GH43_e159,-,2,GH43_e159,GH43_19:262|GH43_34:245|GH43:3|GH43_29:2|GH146:2,3.2.1.55:3,xylan,275,588,1.70E-40,1,275,238,468,"0.9963636363636363	0.9963636363636363"
jgi|Neocon1|896648|fgenesh2_kg.50___176___TRINITY_DN426_c0_g1_i10,3.2.1.21:13,GH3(63-271),GH3_e180,GH3,3,GH3_e180,GH3:184,3.2.1.21:13,beta-glucan,210,711,1.30E-89,1,210,65,272,"0.9952380952380953	0.9952380952380953"
jgi|Neocon1|896667|fgenesh2_kg.50___195___TRINITY_DN426_c0_g1_i10,3.2.1.21:13,GH3(63-271),GH3_e180,GH3,3,GH3_e180,GH3:184,3.2.1.21:13,beta-glucan,210,711,1.30E-89,1,210,65,272,"0.9952380952380953	0.9952380952380953"
jgi|Neocon1|896678|fgenesh2_kg.50___206___TRINITY_DN426_c0_g1_i10,3.2.1.21:13,GH3(63-271),GH3_e180,GH3,3,GH3_e180,GH3:184,3.2.1.21:13,beta-glucan,210,711,1.30E-89,1,210,65,272,"0.9952380952380953	0.9952380952380953"
jgi|Neocon1|896987|fgenesh2_kg.52___1___TRINITY_DN1526_c1_g5_i1,3.2.1.4:3|3.2.1.8:2|3.2.1.73:1,GH26(85-222),GH26_e54,GH26,3,GH26_e54,GH26:20|CBM11:6|GH5_25:6,3.2.1.4:3|3.2.1.8:2|3.2.1.73:1,beta-glucan,177,344,1.20E-74,1,176,81,254,"0.9887005649717514	0.9887005649717514"
jgi|Neocon1|896993|fgenesh2_kg.52___7___TRINITY_DN1526_c1_g5_i1,3.2.1.4:3|3.2.1.8:2|3.2.1.73:1,GH26(82-220),GH26_e54,GH26,3,GH26_e54,GH26:20|CBM11:6|GH5_25:6,3.2.1.4:3|3.2.1.8:2|3.2.1.73:1,beta-glucan,177,344,3.10E-75,1,176,81,254,"0.9887005649717514	0.9887005649717514"
jgi|Neocon1|897283|fgenesh2_kg.53___79___TRINITY_DN1015_c0_g4_i1,-,GT17(227-363),GT17_e15,-,2,GT17_e15,GT17:200,-,unassigned,288,702,1.80E-22,15,207,227,425,"0.6666666666666666	0.6666666666666666"
jgi|Neocon1|897373|fgenesh2_kg.53___169___TRINITY_DN9669_c1_g1_i1,3.2.1.4:21|3.2.1.8:4|3.2.1.73:1|3.2.1.-:1,GH5_4(1-161),GH5_e55,-,2,GH5_e55,GH5_4:56,3.2.1.4:21|3.2.1.8:4|3.2.1.73:1|3.2.1.-:1,"beta-glucan, xylan, beta-glucan, beta-mannan",274,301,1.90E-70,111,273,1,161,"0.5912408759124088	0.5912408759124088"
jgi|Neocon1|897756|fgenesh2_kg.56___59___TRINITY_DN6239_c0_g1_i2,3.2.1.8:5|3.1.1.73:2|3.2.1.55:1,GH10(106-453),GH10_e118,GH10,3,GH10_e118,GH10:18|CBM22:16|CE0:7|CBM37:4|CBM6:1|GH43_16:1|GH11:1,3.2.1.8:5|3.1.1.73:2|3.2.1.55:1,xylan,335,500,5.60E-74,11,334,118,453,"0.9641791044776119	0.9641791044776119"
jgi|Neocon1|897793|fgenesh2_kg.56___96___TRINITY_DN573_c2_g1_i1,3.2.1.8:12|3.1.1.72:1,GH11(48-231),GH11_e2,CBM1+GH11,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,247,4.60E-90,2,182,50,230,"0.9782608695652174	0.9782608695652174"
jgi|Neocon1|897802|fgenesh2_kg.56___105___TRINITY_DN573_c2_g1_i1,3.2.1.8:12|3.1.1.72:1,GH11(48-231),GH11_e2,CBM1+GH11+3.2.1.8,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,247,9.60E-91,2,182,50,230,"0.9782608695652174	0.9782608695652174"
jgi|Neocon1|897804|fgenesh2_kg.56___107___TRINITY_DN573_c2_g1_i1,3.2.1.8:12|3.1.1.72:1,GH11(48-231),GH11_e2,CBM1+GH11+3.2.1.8,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,247,9.60E-91,2,182,50,230,"0.9782608695652174	0.9782608695652174"
jgi|Neocon1|897836|fgenesh2_kg.57___25___TRINITY_DN426_c0_g1_i5,3.2.1.21:13,GH3(1-143),GH3_e180,GH3+3.2.1.21,3,GH3_e180,GH3:184,3.2.1.21:13,beta-glucan,210,587,5.70E-61,66,210,3,144,"0.6857142857142857	0.6857142857142857"
jgi|Neocon1|898131|fgenesh2_kg.58___109___TRINITY_DN1015_c0_g3_i1,-,GT17(218-353),GT17_e5,-,2,GT17_e5,GT17:47,-,unassigned,293,694,6.30E-19,16,147,218,350,"0.447098976109215	0.447098976109215"
jgi|Neocon1|898188|fgenesh2_kg.59___2___TRINITY_DN329_c0_g1_i8,3.2.1.21:3,GH1(1-578),GH1_e112,GH1,3,GH1_e112,GH1:10,3.2.1.21:3,beta-glucan,580,588,0,1,579,2,580,"0.996551724137931	0.996551724137931"
jgi|Neocon1|899003|fgenesh2_kg.62___156___TRINITY_DN794_c0_g1_i1,-,GT17(236-372),GT17_e15,-,2,GT17_e15,GT17:200,-,unassigned,288,737,2.50E-23,15,144,237,371,"0.4479166666666667	0.4479166666666667"
jgi|Neocon1|899286|fgenesh2_kg.64___88___TRINITY_DN229_c0_g1_i3,2.4.1.231:3,GT4(436-611),GT4_e3141,GT4,3,GT4_e3141,GT4:59,2.4.1.231:3,unassigned,170,666,3.60E-70,2,170,440,611,"0.9882352941176471	0.9882352941176471"
jgi|Neocon1|899626|fgenesh2_kg.66___89___TRINITY_DN329_c0_g1_i10,3.2.1.21:3,GH1(67-644),GH1_e112,GH1,3,GH1_e112,GH1:10,3.2.1.21:3,beta-glucan,580,654,0,1,579,68,646,"0.996551724137931	0.996551724137931"
jgi|Neocon1|899810|fgenesh2_kg.67___144___TRINITY_DN3361_c0_g3_i1,-,PL1_6(124-348),PL1_e99,PL1,3,PL1_e99,PL1_6:91|CE8:11|PL1:6,-,unassigned,210,510,2.00E-78,2,209,124,348,"0.9857142857142858	0.9857142857142858"
jgi|Neocon1|900103|fgenesh2_kg.69___6___TRINITY_DN947_c0_g3_i1,-,GH43_4(3-323),GH43_e230,GH43_4,3,GH43_e230,GH43_4:10,-,unassigned,351,438,3.60E-139,20,351,1,324,"0.9430199430199431	0.9430199430199431"
